AMDPROFILER POWER PROFILE REPORT

AMDuProfCLI.exe Version 5.2.431.0,

PROFILE DETAILS
CPU Details:,Family(0x19) Model(0x44)
Sampling Interval:,100 milli-seconds
Profile Start Time:,May-20-2026_04-16-48,
Profile Duration:,120 seconds

PROFILED COUNTERS
COUNTER ID,NAME,CATEGORY,UNIT,DESCRIPTION
36.,socket0-package-power,Power,W,Socket0-Average Package Power reported in Watts.
38.,core0-power,Power,W,Core0-Average Power reported in Watts.
40.,core1-power,Power,W,Core1-Average Power reported in Watts.
42.,core2-power,Power,W,Core2-Average Power reported in Watts.
44.,core3-power,Power,W,Core3-Average Power reported in Watts.
46.,core4-power,Power,W,Core4-Average Power reported in Watts.
48.,core5-power,Power,W,Core5-Average Power reported in Watts.

PROFILE RECORDS
RecordId,Timestamp,socket0-package-power,core0-power,core1-power,core2-power,core3-power,core4-power,core5-power
1,4:16:48:225,   26.32,    3.15,    3.20,    2.80,    2.99,    2.95,    3.04
2,4:16:48:325,   23.58,    2.88,    3.09,    2.29,    2.95,    2.89,    1.55
3,4:16:48:426,   23.28,    2.98,    3.26,    2.87,    3.09,    2.69,    0.58
4,4:16:48:531,   26.07,    3.19,    3.43,    2.84,    2.99,    3.07,    2.64
5,4:16:48:632,   26.55,    3.23,    3.61,    3.11,    2.96,    2.99,    2.86
6,4:16:48:733,   24.56,    3.15,    3.39,    2.62,    3.47,    2.95,    1.18
7,4:16:48:836,   21.44,    2.76,    3.05,    2.56,    3.01,    2.89,    0.02
9,4:16:49:046,   20.57,    2.42,    2.48,    2.48,    2.40,    2.21,    1.74
10,4:16:49:148,   18.43,    2.54,    1.98,    1.86,    2.29,    2.14,    0.02
11,4:16:49:256,   19.09,    2.61,    2.75,    1.96,    2.08,    1.61,    0.74
12,4:16:49:359,   21.21,    2.35,    2.79,    1.56,    2.49,    2.88,    1.74
13,4:16:49:459,   21.03,    2.37,    2.81,    1.86,    2.53,    2.15,    2.54
14,4:16:49:563,   22.59,    2.85,    2.83,    1.72,    2.92,    2.53,    2.21
15,4:16:49:670,   21.28,    2.52,    2.74,    2.45,    2.71,    2.70,    1.01
16,4:16:49:776,   20.91,    2.27,    2.50,    2.34,    2.23,    2.18,    1.88
17,4:16:49:876,   19.07,    2.30,    2.07,    2.41,    2.49,    1.52,    1.67
18,4:16:49:981,   20.52,    2.17,    2.90,    1.62,    2.42,    1.87,    1.84
19,4:16:50:082,   18.68,    2.46,    2.62,    1.69,    2.52,    2.67,    0.02
20,4:16:50:188,   18.34,    2.56,    2.17,    1.04,    2.84,    2.20,    0.01
21,4:16:50:293,   21.65,    3.00,    2.93,    1.55,    2.67,    2.90,    0.70
22,4:16:50:394,   19.43,    2.61,    2.61,    1.94,    2.00,    2.66,    1.81
23,4:16:50:497,   24.67,    3.58,    3.55,    1.80,    3.36,    3.25,    2.97
24,4:16:50:598,   16.68,    1.98,    2.39,    3.21,    2.26,    1.44,    1.18
25,4:16:50:698,   15.79,    1.34,    2.18,    0.90,    2.43,    2.43,    0.33
26,4:16:50:802,   16.03,    2.30,    2.42,    0.42,    2.38,    1.87,    0.01
27,4:16:50:902,   17.12,    2.76,    2.55,    0.18,    2.26,    2.89,    0.03
28,4:16:51:008,   19.15,    3.07,    2.93,    0.25,    3.16,    2.53,    0.02
29,4:16:51:110,   22.09,    2.74,    3.45,    1.41,    3.10,    2.90,    1.30
30,4:16:51:215,   28.01,    3.40,    3.52,    2.63,    3.43,    3.36,    3.12
31,4:16:51:315,   28.06,    3.22,    3.41,    3.36,    3.44,    3.06,    2.80
32,4:16:51:425,   25.46,    3.07,    3.27,    2.79,    3.21,    2.93,    2.81
33,4:16:51:526,   26.45,    3.22,    3.38,    2.79,    3.03,    3.02,    2.92
34,4:16:51:630,   26.39,    3.12,    3.43,    2.97,    3.11,    2.92,    2.79
35,4:16:51:734,   28.04,    3.41,    3.50,    2.94,    3.05,    3.45,    3.45
36,4:16:51:837,   26.97,    3.40,    3.38,    3.02,    3.46,    3.17,    3.02
37,4:16:51:937,   25.68,    3.23,    3.13,    3.40,    2.93,    3.00,    3.00
38,4:16:52:044,   26.03,    3.29,    3.24,    2.79,    2.68,    2.99,    2.98
39,4:16:52:151,   26.67,    3.36,    3.04,    2.96,    2.70,    3.30,    3.15
40,4:16:52:260,   24.93,    2.94,    3.20,    2.98,    3.13,    2.79,    2.57
41,4:16:52:363,   21.73,    2.48,    3.11,    2.75,    2.96,    2.22,    1.94
42,4:16:52:468,   21.76,    2.38,    2.83,    1.93,    2.54,    2.26,    2.25
43,4:16:52:573,   24.09,    2.86,    3.05,    2.29,    3.31,    2.85,    2.45
44,4:16:52:674,   25.70,    3.06,    3.22,    2.90,    3.11,    2.96,    3.00
45,4:16:52:782,   26.09,    3.14,    3.50,    2.39,    3.58,    2.79,    2.88
46,4:16:52:884,   23.07,    2.45,    3.28,    3.11,    3.01,    2.62,    2.11
47,4:16:52:992,   23.12,    2.84,    3.16,    2.33,    2.88,    2.83,    1.50
48,4:16:53:095,   23.79,    2.87,    3.32,    2.35,    2.41,    3.23,    1.59
49,4:16:53:199,   24.32,    2.83,    3.36,    2.64,    2.99,    3.07,    2.57
50,4:16:53:303,   21.36,    2.64,    3.02,    2.81,    2.91,    2.38,    1.42
51,4:16:53:410,   16.53,    1.71,    2.58,    1.96,    2.54,    1.90,    0.02
52,4:16:53:514,   18.06,    2.09,    3.05,    1.10,    2.14,    2.56,    0.01
53,4:16:53:616,   21.03,    2.68,    3.48,    1.68,    3.01,    2.67,    0.82
54,4:16:53:718,   20.88,    2.46,    3.01,    2.27,    3.15,    2.70,    1.66
55,4:16:53:825,   21.04,    2.44,    3.28,    1.85,    2.99,    2.82,    0.33
56,4:16:53:934,   21.69,    2.89,    3.24,    2.39,    2.93,    2.78,    0.91
57,4:16:54:041,   20.21,    2.39,    2.79,    2.38,    2.48,    2.03,    1.87
58,4:16:54:142,   18.04,    2.29,    2.19,    2.10,    2.45,    1.83,    0.02
59,4:16:54:244,   19.98,    2.60,    2.76,    2.00,    2.80,    2.77,    0.07
60,4:16:54:347,   19.76,    2.44,    2.72,    2.57,    2.76,    2.30,    0.02
61,4:16:54:456,   17.46,    2.48,    3.15,    2.05,    2.58,    2.62,    0.04
62,4:16:54:560,   18.75,    2.58,    3.10,    0.38,    3.04,    2.52,    0.02
63,4:16:54:668,   19.62,    2.38,    3.13,    1.47,    3.21,    2.44,    0.02
64,4:16:54:770,   17.01,    1.98,    3.09,    2.12,    3.50,    1.71,    0.02
65,4:16:54:873,   14.63,    2.42,    2.43,    0.25,    2.47,    0.45,    0.02
66,4:16:54:976,   19.87,    3.19,    3.05,    0.08,    2.94,    2.24,    0.01
67,4:16:55:082,   18.16,    2.41,    2.87,    1.01,    1.81,    1.95,    0.01
68,4:16:55:188,   19.62,    2.47,    2.80,    1.73,    2.51,    1.98,    0.95
